text,label
Tu kitna pagal hai bro 😒 😤,offensive
You're such a loser 😤,offensive
bruh Ane ena jivata hoy to problem che.  #lol,hate_speech
omg Avide karikal onnum venda. 😭 #fail,hate_speech
wtf Edo matladtunnadu pakkalo 😒 😤,offensive
sis Inka hona hi problem hai. 💯,hate_speech
"Avanga ellarum same thaan, useless. 👎",hate_speech
smh Can't believe u said that. Idiot!  #lol,offensive
This community should be banned! 🙄,hate_speech
Tor matha thik ache?  #savage,offensive
wtf Un community ku inga edam illa. 😎 #funny,hate_speech
omg People like you are the worst. Disgusting. 😎,hate_speech
wtf Kya faltu baatein kar raha hai 😑 😡 #lol,offensive
Vallaki place ledu ikkada.  #life,hate_speech
What a game! Loved it 🔥 😤,neutral
bruh Cinemata darun chhilo!,neutral
wtf Ki faltu gatha korchis re!,offensive
Iniki lunch biriyani! 😋 😭 #mood,neutral
Avarude samuham mosham aanallo.,hate_speech
bruh Can't believe u said that. Idiot! 😡,offensive
idk Enna da pannra? Waste fellow!,offensive
smh People like you are the worst. Disgusting. 👍,hate_speech
wtf Ajke raat bhalo lagche 😌,neutral
Apni community leke chale jao yahan se.,hate_speech
bro Apni community leke chale jao yahan se. 👍,hate_speech
smh Oder community er kono jayga nei ekhane. 👎,hate_speech
"wtf Get out of here, nobody wants your kind. 👎",hate_speech
omg A loko to desh ma j nahi joie.  #life,hate_speech
smh Un community ku inga edam illa.  #fail,hate_speech
sis Ane ena jivata hoy to problem che. 😂,hate_speech
idk This community should be banned!  #fail,hate_speech
smh Majja avi gayi yaar 😍 🔥 #mood,neutral
Tum jaise log desh ke liye threat ho.,hate_speech
Aaj mausam suhana hai 😍 😂,neutral
lmao College ni picnic best hati. 👍,neutral
bro Nalla rasam undayirunnu. 💯 #fail,neutral
lol Ninna movie chala bagundhi. 😡 #mood,neutral
Cinemata darun chhilo! 😂,neutral
People like you are the worst. Disgusting.,hate_speech
bruh College ni picnic best hati.,neutral
Iniki lunch biriyani! 😋,neutral
lmao Edo matladtunnadu pakkalo 😒,offensive
Cafe il poyi chaya kudichu ☕ 😂 #mood,neutral
You're such a loser 😤,offensive
bro Oder community er kono jayga nei ekhane.,hate_speech
smh Can't believe u said that. Idiot!,offensive
omg College ni picnic best hati.,neutral
idk Avarude samuham mosham aanallo.,hate_speech
sis Ajke raat bhalo lagche 😌,neutral
idk Had a great day today 😊,neutral
bruh People like you are the worst. Disgusting. 🔥,hate_speech
Loosu madhiri pesatha! 😤 #fail,offensive
Edo matladtunnadu pakkalo 😒 👎,offensive
Apni community leke chale jao yahan se.,hate_speech
Bakwaas band kar idiot! 😤 #life,offensive
bro Nee romba irritating da 🤬 🙄 #fail,offensive
lol Can't believe u said that. Idiot!,offensive
sis Avarude samuham mosham aanallo.  #mood,hate_speech
Tor matha thik ache? 😡,offensive
College ni picnic best hati.,neutral
smh Avi mentality waala loko kharab che. 🙄,hate_speech
smh Avide karikal onnum venda.  #funny,hate_speech
Eda thettu parayanam! 👍,offensive
bruh Ei dhoroner lokera khub baje. 😭,hate_speech
wtf Pichhodu la undev 😠 😭,offensive
smh Aaj mausam suhana hai 😍  #lol,neutral
"Get out of here, nobody wants your kind.",hate_speech
idk Eda thettu parayanam! 🔥,offensive
Enna da pannra? Waste fellow!,offensive
Faltu ma na bol ne!,offensive
sis Nalla rasam undayirunnu. 😭,neutral
Nethu movie super da 😍 😭 #fail,neutral
idk Edo matladtunnadu pakkalo 😒 😡,offensive
omg Bakwaas band kar idiot!,offensive
idk Ki faltu gatha korchis re!  #toxic,offensive
omg Ane ena jivata hoy to problem che. 👍,hate_speech
Innu college nannayirunnu 😄 👍,neutral
Chilling with friends #goodvibes 👎 #mood,neutral
smh Apni community leke chale jao yahan se.,hate_speech
sis Ane ena jivata hoy to problem che. 😭,hate_speech
omg Oru vattam koodi kandupidikkanam ivide. 😠 👎,hate_speech
Had a great day today 😊 💯 #savage,neutral
"Avanga ellarum same thaan, useless.",hate_speech
"wtf Avanga ellarum same thaan, useless.",hate_speech
Ki faltu gatha korchis re! 😡,offensive
Faltu ma na bol ne! 😎,offensive
smh Dost sathe garba karela 🎉  #life,neutral
idk Eda thettu parayanam! 👎,offensive
idk Oder dekhe ekhane ashte ichhe kore na.,hate_speech
sis Ei dhoroner lokera khub baje. 😭,hate_speech
bro Faltu ma na bol ne! 🙄,offensive
Inka hona hi problem hai.,hate_speech
omg Eda thettu parayanam!,offensive
smh Eda thettu parayanam! 😂 #funny,offensive
That was dumb af bro 🙄 😡 #mood,offensive
Avide karikal onnum venda.,hate_speech
"bruh Avanga ellarum same thaan, useless.  #fail",hate_speech
Ajke raat bhalo lagche 😌,neutral
sis Nee romba irritating da 🤬 😤 #funny,offensive
Ane ena jivata hoy to problem che. 🙄,hate_speech
sis A loko to desh ma j nahi joie.  #savage,hate_speech
Tari vaat samdi ne hasi avi gayi 🤣  #mood,offensive
Friends tho hangout super ga undhi. 💯,neutral
Nee brain unda?,offensive
lmao Inka hona hi problem hai. 💯 #fail,hate_speech
lmao This community should be banned! 🙄,hate_speech
Aaj mausam suhana hai 😍 👎,neutral
Tui akdom pagol naki? 😂,offensive
A community tho matladadam waste.,hate_speech
Vallaki place ledu ikkada.,hate_speech
omg Apni community leke chale jao yahan se.,hate_speech
bro A community tho matladadam waste.,hate_speech
Had a great day today 😊,neutral
Doston ke saath masti kar raha hu! 👍,neutral
Faltu ma na bol ne! 😤 #savage,offensive
Tari vaat samdi ne hasi avi gayi 🤣 💯,offensive
Avarude samuham mosham aanallo.  #mood,hate_speech
Tor matha thik ache?  #life,offensive
Can't believe u said that. Idiot!,offensive
Nee romba irritating da 🤬,offensive
Enna da pannra? Waste fellow!,offensive
wtf What a game! Loved it 🔥,neutral
wtf Oder dekhe ekhane ashte ichhe kore na.,hate_speech
Edo matladtunnadu pakkalo 😒,offensive
Un community ku inga edam illa.,hate_speech
Vallaki place ledu ikkada. 😤,hate_speech
Class la nalla fun pannom.,neutral
idk Poyi valarnnu vaa da! 😒 😎,offensive
Tane kai samajh pade che? 😤,offensive
bro Ei dhoroner lokera khub baje.,hate_speech
bruh Edo matladtunnadu pakkalo 😒 😡,offensive
Apni community leke chale jao yahan se. 😡,hate_speech
sis Ki faltu gatha korchis re! 😎 #lol,offensive
lol Majja avi gayi yaar 😍 👎 #savage,neutral
Had a great day today 😊 🙄 #lol,neutral
Oder community er kono jayga nei ekhane.,hate_speech
bro Ninna movie chala bagundhi.  #toxic,neutral
sis You're such a loser 😤 💯,offensive
Loosu madhiri pesatha! 🔥,offensive
"Avanga ellarum same thaan, useless. 💯 #savage",hate_speech
Doston ke saath masti kar raha hu! 👍,neutral
wtf Ajke raat bhalo lagche 😌,neutral
wtf Doston ke saath masti kar raha hu!  #lol,neutral
smh This community should be banned!  #toxic,hate_speech
omg Tane kai samajh pade che? 😤 👎,offensive
Ki faltu gatha korchis re! 😡,offensive
smh Loosu madhiri pesatha!,offensive
sis Innu college nannayirunnu 😄 👎,neutral
lmao You're such a loser 😤 🔥,offensive
sis Avide karikal onnum venda.,hate_speech
omg Innu college nannayirunnu 😄,neutral
bruh Nee onnum ariyilla alle 😑  #fail,offensive
bro Oru vattam koodi kandupidikkanam ivide. 😠  #toxic,hate_speech
Had a great day today 😊 🙄,neutral
smh Un community ku inga edam illa. 🙄,hate_speech
A community tho matladadam waste.,hate_speech
Oder dekhe ekhane ashte ichhe kore na.,hate_speech
Inka hona hi problem hai. 😎,hate_speech
idk Avide karikal onnum venda.,hate_speech
bro That was dumb af bro 🙄  #mood,offensive
lmao Edo matladtunnadu pakkalo 😒 😤 #funny,offensive
Oder community er kono jayga nei ekhane.,hate_speech
"bro Get out of here, nobody wants your kind. 🙄",hate_speech
College ni picnic best hati. 🙄 #funny,neutral
bro Can't believe u said that. Idiot!,offensive
idk Avanga varatha thadunga. Bad influence. 😭,hate_speech
omg Tu kitna pagal hai bro 😒,offensive
sis A loko to desh ma j nahi joie. 💯,hate_speech
lol Nee romba irritating da 🤬 💯 #lol,offensive
Tor matha thik ache?,offensive
"Get out of here, nobody wants your kind.",hate_speech
omg Majja avi gayi yaar 😍 🔥,neutral
bro Dost sathe garba karela 🎉,neutral
Ei dhoroner lokera khub baje. 👍 #lol,hate_speech
bruh A loko to desh ma j nahi joie. 😤,hate_speech
Kya faltu baatein kar raha hai 😑 😡,offensive
"Get out of here, nobody wants your kind. 😭",hate_speech
sis Tor matha thik ache? 😭 #fail,offensive
That was dumb af bro 🙄 🙄,offensive
lol Can't believe u said that. Idiot!  #lol,offensive
Oru vattam koodi kandupidikkanam ivide. 😠,hate_speech
Apni community leke chale jao yahan se.  #funny,hate_speech
Ane ena jivata hoy to problem che. 🔥,hate_speech
Nethu movie super da 😍,neutral
Pichhodu la undev 😠 😎 #savage,offensive
bruh A community tho matladadam waste. 😎,hate_speech
omg Tu kitna pagal hai bro 😒,offensive
bro Aayana laanti vaallu problem. 😡 🙄,hate_speech
wtf Ane ena jivata hoy to problem che. 🙄,hate_speech
Cricket match mast tha!,neutral
smh Ajke raat bhalo lagche 😌,neutral
Aaj mausam suhana hai 😍,neutral
bruh Nalla rasam undayirunnu. 😤 #fail,neutral
Poyi valarnnu vaa da! 😒,offensive
Inka hona hi problem hai. 😤,hate_speech
Un community ku inga edam illa.  #lol,hate_speech
bro Avide karikal onnum venda.,hate_speech
lmao Innu college nannayirunnu 😄,neutral
omg Ninna movie chala bagundhi.  #mood,neutral
Poyi valarnnu vaa da! 😒 👍,offensive
lmao Inka hona hi problem hai. 😎,hate_speech
bruh Poyi valarnnu vaa da! 😒,offensive
"Get out of here, nobody wants your kind. 🔥",hate_speech
Inko coffee tho chill 😎 👎 #mood,neutral
sis Avi mentality waala loko kharab che. 🔥,hate_speech
omg Oru vattam koodi kandupidikkanam ivide. 😠 👍 #savage,hate_speech
Innu college nannayirunnu 😄 😤 #fail,neutral
Tui akdom pagol naki?  #funny,offensive
bro Avarude samuham mosham aanallo. 🔥,hate_speech
Chilling with friends #goodvibes 💯,neutral
Ei dhoroner lokera khub baje.,hate_speech
Majja avi gayi yaar 😍,neutral
Cinemata darun chhilo! 😭,neutral
Friends tho hangout super ga undhi. 👍,neutral
Faltu ma na bol ne! 😎,offensive
Poyi valarnnu vaa da! 😒,offensive
idk People like you are the worst. Disgusting.,hate_speech
Ninna movie chala bagundhi. 😭,neutral
omg Pichhodu la undev 😠 💯,offensive
smh Chilling with friends #goodvibes 👍,neutral
Nalla rasam undayirunnu. 💯,neutral
smh Tui akdom pagol naki?  #funny,offensive
wtf Class la nalla fun pannom.,neutral
Kya faltu baatein kar raha hai 😑 👎,offensive
Avarude samuham mosham aanallo. 💯,hate_speech
sis Nee romba irritating da 🤬 😎,offensive
Vallaki place ledu ikkada. 🙄,hate_speech
Friends tho hangout super ga undhi. 😂,neutral
bro Iniki lunch biriyani! 😋 😭,neutral
"Avanga ellarum same thaan, useless. 🙄",hate_speech
bruh Oder community er kono jayga nei ekhane.,hate_speech
sis Had a great day today 😊  #life,neutral
wtf Ei dhoroner lokera khub baje. 🔥,hate_speech
Friends tho hangout super ga undhi. 🙄,neutral
People like you are the worst. Disgusting.  #lol,hate_speech
smh People like you are the worst. Disgusting. 👎,hate_speech
bruh Tari vaat samdi ne hasi avi gayi 🤣  #funny,offensive
Chilling with friends #goodvibes 😂,neutral
Majja avi gayi yaar 😍  #life,neutral
Class la nalla fun pannom.,neutral
bruh Majja avi gayi yaar 😍,neutral
"omg Avanga ellarum same thaan, useless. 🔥",hate_speech
Tari vaat samdi ne hasi avi gayi 🤣,offensive
"Get out of here, nobody wants your kind. 😭",hate_speech
bruh Cafe il poyi chaya kudichu ☕,neutral
wtf Aayana laanti vaallu problem. 😡  #life,hate_speech
lmao Doston ke saath masti kar raha hu! 😤,neutral
Ane ena jivata hoy to problem che. 😭 #fail,hate_speech
A community tho matladadam waste. 😭,hate_speech
"Get out of here, nobody wants your kind. 👍 #fail",hate_speech
bruh Tum jaise log desh ke liye threat ho. 🔥,hate_speech
lol College ni picnic best hati. 😡 #funny,neutral
Cinemata darun chhilo!  #life,neutral
idk Tu kitna pagal hai bro 😒 💯 #fail,offensive
bruh Oder community er kono jayga nei ekhane.,hate_speech
lol College ni picnic best hati.,neutral
idk Dost sathe garba karela 🎉 🔥,neutral
Aayana laanti vaallu problem. 😡,hate_speech
bruh Oder community er kono jayga nei ekhane.,hate_speech
Faltu ma na bol ne! 😡,offensive
wtf Avanga varatha thadunga. Bad influence.,hate_speech
Cricket match mast tha!,neutral
Aaj mausam suhana hai 😍 😂,neutral
Aayana laanti vaallu problem. 😡  #savage,hate_speech
bro Tui akdom pagol naki? 👍,offensive
Un community ku inga edam illa. 🙄 #toxic,hate_speech
Friends tho hangout super ga undhi. 😡,neutral
lol Avanga varatha thadunga. Bad influence.,hate_speech
Innu college nannayirunnu 😄 😤,neutral
omg Oder community er kono jayga nei ekhane.,hate_speech
Nee brain unda?  #funny,offensive
idk Ajke raat bhalo lagche 😌,neutral
bruh Tane kai samajh pade che? 😤  #toxic,offensive
That was dumb af bro 🙄 🙄 #toxic,offensive
smh Apni community leke chale jao yahan se.  #savage,hate_speech
"Get out of here, nobody wants your kind.  #savage",hate_speech
wtf Chilling with friends #goodvibes 😎,neutral
bro Facebook e ekta nice post dekhlam.  #toxic,neutral
Nee brain unda? 💯,offensive
Oder community er kono jayga nei ekhane.,hate_speech
bro Iniki lunch biriyani! 😋 😡,neutral
Cricket match mast tha!,neutral
bro Innu college nannayirunnu 😄,neutral
smh Friends tho hangout super ga undhi. 👍,neutral
smh Class la nalla fun pannom.,neutral
Ei dhoroner lokera khub baje. 😎 #mood,hate_speech
Edo matladtunnadu pakkalo 😒,offensive
Enna da pannra? Waste fellow! 💯 #life,offensive
smh That was dumb af bro 🙄 😂,offensive
Avanga varatha thadunga. Bad influence.  #funny,hate_speech
"lmao Get out of here, nobody wants your kind.  #toxic",hate_speech
Nethu movie super da 😍,neutral
idk Tari vaat samdi ne hasi avi gayi 🤣 😡 #fail,offensive
Friends tho hangout super ga undhi.,neutral
smh Avide karikal onnum venda.,hate_speech
You're such a loser 😤,offensive
Ane ena jivata hoy to problem che.  #savage,hate_speech
bruh Pichhodu la undev 😠,offensive
Chilling with friends #goodvibes  #funny,neutral
bro Ei dhoroner lokera khub baje.  #funny,hate_speech
sis Tum jaise log desh ke liye threat ho.,hate_speech
Oder community er kono jayga nei ekhane.,hate_speech
Oru vattam koodi kandupidikkanam ivide. 😠,hate_speech
idk Avide karikal onnum venda.,hate_speech
Nee brain unda?  #savage,offensive
lmao Ninna movie chala bagundhi.,neutral
Nalla rasam undayirunnu.,neutral
smh Tu kitna pagal hai bro 😒,offensive
Tui akdom pagol naki? 🙄,offensive
A community tho matladadam waste.,hate_speech
smh Oder dekhe ekhane ashte ichhe kore na. 😂,hate_speech
Kya faltu baatein kar raha hai 😑,offensive
bruh Inka hona hi problem hai. 🙄,hate_speech
Tu kitna pagal hai bro 😒 😂,offensive
"Avanga ellarum same thaan, useless. 😭 #toxic",hate_speech
Friends tho hangout super ga undhi.  #funny,neutral
Avarude samuham mosham aanallo.,hate_speech
"Avanga ellarum same thaan, useless.",hate_speech
Aaj mausam suhana hai 😍 😤,neutral
Inko coffee tho chill 😎,neutral
Cinemata darun chhilo! 😭,neutral
A loko to desh ma j nahi joie.  #toxic,hate_speech
bro Enna da pannra? Waste fellow!  #fail,offensive
Nee onnum ariyilla alle 😑  #lol,offensive
bro A community tho matladadam waste.,hate_speech
bruh Aaj mausam suhana hai 😍,neutral
Can't believe u said that. Idiot!,offensive
sis Loosu madhiri pesatha! 👍 #fail,offensive
bro Avarude samuham mosham aanallo.,hate_speech
idk Iniki lunch biriyani! 😋 🔥,neutral
Oder community er kono jayga nei ekhane.  #toxic,hate_speech
smh Ane ena jivata hoy to problem che.  #mood,hate_speech
lmao A loko to desh ma j nahi joie.  #toxic,hate_speech
lol A community tho matladadam waste. 😭,hate_speech
"Avanga ellarum same thaan, useless.",hate_speech
"Avanga ellarum same thaan, useless. 🙄",hate_speech
idk Eda thettu parayanam! 💯 #life,offensive
Oru vattam koodi kandupidikkanam ivide. 😠,hate_speech
sis Innu college nannayirunnu 😄 👎,neutral
Cafe il poyi chaya kudichu ☕  #toxic,neutral
Avarude samuham mosham aanallo. 👎,hate_speech
bro Enna da pannra? Waste fellow!,offensive
bro Vallaki place ledu ikkada.,hate_speech
smh Iniki lunch biriyani! 😋  #lol,neutral
"Get out of here, nobody wants your kind. 💯",hate_speech
Nee brain unda?  #mood,offensive
wtf People like you are the worst. Disgusting.,hate_speech
smh Tum jaise log desh ke liye threat ho.,hate_speech
Iniki lunch biriyani! 😋 😭,neutral
